0.2,427.392
0.3,390.656
0.4,342.272
0.5,429.744
0.6,430.192
0.7,358.176
0.8,251.552
0.9,414.96
1,333.872
1.1,227.696
1.2,9.296
1.3,2.128
1.4,1.008
1.5,139.216
1.6,2.128
1.7,3.024
1.8,24.192
1.9,2.464
2,1.12
2.1,55.552
2.2,2.352
2.3,135.296
2.4,120.96
2.5,176.624
2.6,157.696
2.7,121.856
2.8,69.216
2.9,103.376
3,2.912
3.1,11.536
3.2,120.848
3.3,54.544
3.4,161.728
3.5,311.136
3.6,158.816
3.7,144.144
3.8,128.576
3.9,67.984
4,115.36
4.1,45.36
4.2,107.632
4.3,77.168
4.4,112.224
4.5,2.352
4.6,2.128
4.7,2.464
4.8,2.016
4.9,2.464
5,3.136
5.1,2.352
5.2,2.352
5.3,2.352
5.4,2.688
5.5,2.352
5.6,2.352
5.7,0.896
5.8,92.512
5.9,47.04
6,2.128
6.1,0.224
6.2,0.112
6.3,0.336
6.4,0.448
6.5,0.448
6.6,52.752
6.7,2.352
6.8,2.352
6.9,2.128
7,2.352
7.1,14.56
7.2,88.816
7.3,48.944
7.4,2.352
7.5,2.128
7.6,2.352
7.7,3.248
7.8,3.92
7.9,33.6
8,131.264
8.1,127.568
8.2,148.848
8.3,148.4
8.4,163.632
8.5,106.624
8.6,61.824
8.7,13.888
8.8,135.968
8.9,206.416
9,210.784
9.1,262.64
9.2,186.256
9.3,291.312
9.4,366.352
9.5,304.976
9.6,199.36
9.7,301.84
9.8,152.096
9.9,316.4
10,198.576
10.1,171.472
10.2,40.096
10.3,142.24
10.4,185.472
10.5,26.208
10.6,1.568
10.7,66.304
10.8,120.064
10.9,106.96
11,10.64
11.1,5.936
11.2,86.576
11.3,226.24
11.4,96.992
11.5,2.352
11.6,2.352
11.7,2.352
11.8,23.184
11.9,147.28
12,33.824
12.1,2.352
12.2,1.456
12.3,1.68
12.4,174.272
12.5,61.376
12.6,2.464
12.7,2.352
12.8,133.952
12.9,146.496
13,107.856
13.1,24.752
13.2,2.352
13.3,2.352
13.4,2.464
13.5,1.008
13.6,0.56
13.7,0.784
13.8,0.784
13.9,0.896
14,0.448
14.1,0.784
14.2,0.896
14.3,0.784
14.4,0.672
14.5,0.672
14.6,0.672
14.7,138.768
14.8,45.696
14.9,2.464
15,2.352
15.1,2.128
15.2,1.568
15.3,0.784
15.4,0.784
15.5,0.448
15.6,0.56
15.7,0.112
15.8,83.888
15.9,205.184
16,355.712
16.1,296.016
16.2,82.32
16.3,2.352
16.4,33.824
16.5,88.032
16.6,101.472
16.7,74.368
16.8,2.352
16.9,2.128
17,2.352
17.1,2.352
17.2,2.128
17.3,1.568
17.4,0.784
17.5,0.672
17.6,155.12
17.7,1.904
17.8,6.272
17.9,2.352
18,2.352
18.1,2.352
18.2,2.352
18.3,2.464
18.4,2.576
18.5,2.352
18.6,2.352
18.7,2.464
18.8,6.944
18.9,70.56
19,120.064
19.1,3.696
19.2,2.8
19.3,2.352
19.4,2.128
19.5,2.352
19.6,1.344
19.7,0.448
19.8,0.784
19.9,0.112
20,142.352
20.1,37.072
20.2,0.56
20.3,107.744
20.4,282.128
20.5,110.992
20.6,61.824
20.7,184.576
20.8,368.032
20.9,219.072
21,47.712
21.1,2.8
21.2,0
21.3,0
21.4,0
21.5,0
21.6,0
21.7,0
21.8,0.336
21.9,24.304
22,114.688
22.1,32.368
22.2,2.352
22.3,27.328
22.4,137.872
22.5,36.512
22.6,2.352
22.7,0.56
22.8,2.576
22.9,2.352
23,0.336
23.1,0.672
23.2,37.408
23.3,2.352
23.4,25.536
23.5,2.352
23.6,2.464
23.7,2.352
23.8,2.352
23.9,2.352
24,2.352
24.1,41.216
24.2,2.352
24.3,2.128
24.4,83.44
24.5,8.064
24.6,2.352
24.7,2.352
24.8,3.36
24.9,2.352
25,2.464
25.1,2.352
25.2,1.12
25.3,0.448
25.4,0.784
25.5,0.784
25.6,0.784
25.7,0.56
25.8,10.192
25.9,0.56
26,59.808
26.1,32.928
26.2,52.976
26.3,2.464
26.4,2.352
26.5,0.896
26.6,0.56
26.7,0.784
26.8,48.832
26.9,93.296
27,34.496
27.1,12.208
27.2,125.216
27.3,262.864
27.4,150.528
27.5,177.408
27.6,147.168
27.7,147.728
27.8,124.656
27.9,217.728
28,317.52
28.1,227.92
28.2,88.592
28.3,70.672
28.4,104.496
28.5,10.192
28.6,2.352
28.7,2.464
28.8,2.128
28.9,0.784
29,2.8
29.1,0
29.2,0
29.3,0
29.4,0
29.5,0
29.6,60.704
29.7,272.72
29.8,382.368
29.9,298.592
30,194.32
30.1,257.6
30.2,75.04
30.3,8.848
30.4,0.56
30.5,93.184
30.6,350.336
30.7,130.816
30.8,241.024
30.9,144.144
31,82.656
31.1,42.224
31.2,103.6
31.3,66.304
31.4,129.808
31.5,142.688
31.6,137.088
31.7,19.936
31.8,2.352
31.9,2.352
32,2.352
32.1,2.352
32.2,2.688
32.3,2.352
32.4,2.352
32.5,2.128
32.6,2.352
32.7,2.352
32.8,2.464
32.9,2.352
33,1.12
33.1,0.784
33.2,0.896
33.3,0.672
33.4,0.784
33.5,68.32
33.6,1.344
33.7,0.56
33.8,0.672
33.9,0.672
34,0.672
34.1,62.496
34.2,124.88
34.3,52.304
34.4,2.464
34.5,2.352
34.6,2.352
34.7,2.352
34.8,2.352
34.9,2.352
35,2.128
35.1,2.128
35.2,2.016
35.3,0
35.4,0
35.5,0
35.6,0
35.7,86.24
35.8,187.936
35.9,101.696
36,78.624
36.1,2.352
36.2,2.352
36.3,2.352
36.4,2.464
36.5,8.176
36.6,74.816
36.7,87.248
36.8,38.752
36.9,2.352
37,2.352
37.1,2.464
37.2,2.352
37.3,2.128
37.4,114.576
37.5,1.232
37.6,0
37.7,0.224
37.8,0.336
37.9,0.336
38,0.448
38.1,122.416
38.2,50.064
38.3,2.352
38.4,2.352
38.5,4.144
38.6,62.72
38.7,100.688
