0.2,427.392
0.3,390.656
0.4,342.272
0.5,429.744
0.6,430.192
0.7,358.176
0.8,251.552
0.9,414.96
1,333.872
1.1,227.696
1.2,9.296
1.3,2.128
1.4,2.128
1.5,0.56
1.6,0.672
1.7,0.784
1.8,37.072
1.9,57.568
2,107.968
2.1,23.408
2.2,2.352
2.3,62.496
2.4,2.352
2.5,2.464
2.6,1.232
2.7,59.584
2.8,29.792
2.9,2.688
3,2.128
3.1,2.128
3.2,30.24
3.3,137.648
3.4,2.352
3.5,97.44
3.6,444.416
3.7,317.632
3.8,330.288
3.9,491.792
4,487.2
4.1,487.2
4.2,410.592
4.3,345.632
4.4,352.016
4.5,227.472
4.6,177.072
4.7,122.528
4.8,24.416
4.9,2.352
5,2.352
5.1,2.464
5.2,2.016
5.3,2.464
5.4,2.352
5.5,2.352
5.6,35.84
5.7,2.352
5.8,2.576
5.9,2.464
6,3.36
6.1,21.84
6.2,2.352
6.3,2.688
6.4,2.352
6.5,2.352
6.6,34.72
6.7,17.024
6.8,2.352
6.9,2.128
7,2.352
7.1,2.352
7.2,2.352
7.3,3.584
7.4,2.128
7.5,2.352
7.6,2.464
7.7,2.016
7.8,2.688
7.9,2.128
8,2.352
8.1,2.352
8.2,2.352
8.3,2.464
8.4,2.016
8.5,57.68
8.6,75.264
8.7,50.064
8.8,2.352
8.9,2.352
9,105.28
9.1,23.744
9.2,170.8
9.3,153.888
9.4,241.584
9.5,313.824
9.6,270.144
9.7,187.04
9.8,103.488
9.9,178.64
10,388.304
10.1,459.2
10.2,701.344
10.3,833.952
10.4,1037.9
10.5,1080.24
10.6,1062.54
10.7,865.648
10.8,1032.86
10.9,1039.92
11,655.76
11.1,367.808
11.2,183.792
11.3,3.024
11.4,0
11.5,0
11.6,0
11.7,0
11.8,0.336
11.9,0.448
12,0.336
12.1,6.71744
12.2,0.672
12.3,0.672
12.4,0.784
12.5,56.56
12.6,37.52
12.7,2.352
12.8,2.352
12.9,2.352
13,22.736
13.1,102.48
13.2,18.368
13.3,10.976
13.4,6.608
13.5,0.672
13.6,0.784
13.7,2.576
13.8,2.352
13.9,199.024
14,30.688
14.1,0.448
14.2,0.784
14.3,142.576
14.4,45.136
14.5,66.976
14.6,18.704
14.7,13.776
14.8,50.4
14.9,22.624
15,2.912
15.1,2.352
15.2,2.352
15.3,11.76
15.4,119.728
15.5,52.192
15.6,2.352
15.7,2.352
15.8,2.352
15.9,1.904
16,0.784
16.1,0.672
16.2,0.672
16.3,0.784
16.4,0.672
16.5,0.336
16.6,0.448
16.7,0.784
16.8,0.448
16.9,0.784
17,0.784
17.1,0.336
17.2,0
17.3,0
17.4,0
17.5,0
17.6,0
17.7,0
17.8,0
17.9,0
18,0
18.1,0
18.2,0
18.3,0
18.4,0
18.5,0
18.6,0
18.7,0
18.8,0
18.9,0.336
19,0.56
19.1,341.152
19.2,142.464
19.3,158.816
19.4,137.2
19.5,130.48
19.6,33.712
19.7,77.952
19.8,5.488
19.9,256.032
20,339.808
20.1,411.6
20.2,354.816
20.3,144.144
20.4,253.344
20.5,220.864
20.6,37.296
20.7,2.128
20.8,100.576
20.9,92.848
21,43.68
21.1,45.024
21.2,43.568
21.3,14.224
21.4,2.464
21.5,2.352
21.6,2.352
21.7,2.352
21.8,2.352
21.9,2.464
22,2.016
22.1,1.456
22.2,60.704
22.3,164.08
22.4,132.384
22.5,174.384
22.6,172.928
22.7,81.088
22.8,84
22.9,30.8
23,2.352
23.1,2.352
23.2,2.352
23.3,1.68
23.4,0.672
23.5,0.784
23.6,58.464
23.7,2.352
23.8,2.352
23.9,2.352
24,2.352
24.1,2.464
24.2,2.352
24.3,2.352
24.4,0.56
24.5,0.672
24.6,0.784
24.7,119.392
24.8,39.872
24.9,125.216
25,75.936
25.1,2.128
25.2,1.232
25.3,0
25.4,0
25.5,0
25.6,0
25.7,0
25.8,0
25.9,0
26,0
26.1,0.336
26.2,3.472
26.3,0.672
26.4,0.672
26.5,0.672
26.6,0.784
26.7,0.784
26.8,0.672
26.9,0.672
27,0.672
27.1,0.672
27.2,7.28
27.3,2.016
27.4,2.352
27.5,1.568
27.6,0.448
27.7,3.92
27.8,2.464
27.9,2.352
28,42.672
28.1,5.936
28.2,9.52
28.3,40.432
28.4,118.832
28.5,12.544
28.6,3.136
28.7,2.352
28.8,2.128
28.9,2.352
29,60.928
29.1,28.448
29.2,2.352
29.3,2.352
29.4,2.464
29.5,2.352
29.6,2.352
29.7,2.352
29.8,0.336
29.9,66.192
30,162.288
30.1,373.632
30.2,245.056
30.3,157.136
30.4,323.456
30.5,399.728
30.6,360.752
30.7,139.216
30.8,160.16
30.9,176.288
31,159.6
31.1,49.616
31.2,2.128
31.3,0
31.4,0
31.5,0
31.6,0
31.7,0
31.8,0
31.9,0
32,0
32.1,0
32.2,0
32.3,0
32.4,0
32.5,0
32.6,0
32.7,0
32.8,0
32.9,0
33,0
33.1,0
33.2,0
33.3,0
33.4,0
33.5,0
33.6,0
33.7,0
33.8,0
33.9,0
34,0
34.1,0
34.2,0
34.3,0.336
34.4,0
34.5,0
34.6,0
34.7,0
34.8,0
34.9,0
35,0
35.1,0
35.2,0
35.3,0.224
35.4,0
35.5,0
35.6,0
35.7,0.448
35.8,45.808
35.9,53.2
36,122.528
36.1,65.968
36.2,118.048
36.3,131.488
36.4,128.8
36.5,116.592
36.6,35.616
36.7,2.352
36.8,1.12
36.9,117.6
37,50.4
37.1,18.032
37.2,146.72
37.3,12.768
37.4,2.128
37.5,2.352
37.6,2.128
37.7,3.808
37.8,2.352
37.9,2.352
38,41.552
38.1,85.232
38.2,138.544
38.3,103.6
38.4,80.08
38.5,2.688
38.6,2.352
38.7,1.792
