0.2,427.392
0.3,390.656
0.4,342.272
0.5,429.744
0.6,430.192
0.7,358.176
0.8,251.552
0.9,414.96
1,333.872
1.1,227.696
1.2,9.296
1.3,0
1.4,0.56
1.5,0.448
1.6,18.592
1.7,2.576
1.8,18.032
1.9,91.952
2,69.776
2.1,1.12
2.2,2.016
2.3,0.448
2.4,0.672
2.5,0.56
2.6,0.672
2.7,0.896
2.8,0.56
2.9,25.088
3,120.96
3.1,193.088
3.2,129.472
3.3,135.856
3.4,118.608
3.5,16.8
3.6,4.144
3.7,8.512
3.8,2.352
3.9,0.672
4,0.784
4.1,0.784
4.2,0.56
4.3,0.336
4.4,82.768
4.5,105.392
4.6,56.448
4.7,54.88
4.8,178.976
4.9,150.304
5,104.944
5.1,117.6
5.2,7.84
5.3,2.352
5.4,2.128
5.5,2.352
5.6,2.352
5.7,2.128
5.8,0.56
5.9,0.784
6,0.896
6.1,0.784
6.2,0.784
6.3,0.784
6.4,0.784
6.5,0.784
6.6,0.672
6.7,0.784
6.8,0.448
6.9,0
7,0
7.1,0
7.2,0
7.3,0
7.4,0
7.5,0
7.6,0
7.7,0
7.8,0
7.9,0
8,0
8.1,0
8.2,0
8.3,0
8.4,0
8.5,0
8.6,0
8.7,45.024
8.8,3.696
8.9,246.512
9,40.208
9.1,82.096
9.2,226.688
9.3,290.752
9.4,336
9.5,484.176
9.6,481.936
9.7,72.016
9.8,284.48
9.9,908.656
10,633.36
10.1,695.072
10.2,557.984
10.3,207.424
10.4,380.8
10.5,388.08
10.6,617.12
10.7,666.064
10.8,515.984
10.9,668.08
11,461.552
11.1,248.976
11.2,125.888
11.3,0.56
11.4,0.336
11.5,0.672
11.6,0.672
11.7,0.672
11.8,95.536
11.9,26.32
12,8.064
12.1,2.688
12.2,2.352
12.3,40.768
12.4,111.104
12.5,12.768
12.6,2.128
12.7,2.128
12.8,2.352
12.9,2.576
13,2.128
13.1,0.56
13.2,4.144
13.3,2.128
13.4,0.672
13.5,0.672
13.6,213.584
13.7,131.04
13.8,10.304
13.9,77.728
14,93.856
14.1,53.76
14.2,34.496
14.3,2.352
14.4,2.464
14.5,2.352
14.6,4.032
14.7,15.232
14.8,40.88
14.9,2.352
15,5.6
15.1,62.272
15.2,91.952
15.3,103.376
15.4,93.072
15.5,89.824
15.6,122.864
15.7,254.688
15.8,422.352
15.9,381.808
16,250.544
16.1,135.408
16.2,23.296
16.3,57.792
16.4,62.608
16.5,17.248
16.6,204.4
16.7,126
16.8,122.752
16.9,7.952
17,1.456
17.1,0.672
17.2,0.784
17.3,8.512
17.4,1.68
17.5,0.784
17.6,0.672
17.7,0.784
17.8,0.784
17.9,0.784
18,0.672
18.1,63.84
18.2,0.448
18.3,1.12
18.4,123.312
18.5,52.64
18.6,141.232
18.7,154
18.8,202.496
18.9,107.744
19,52.416
19.1,2.352
19.2,2.128
19.3,0.56
19.4,102.928
19.5,10.416
19.6,180.432
19.7,398.608
19.8,487.2
19.9,581.056
20,605.36
20.1,914.368
20.2,1003.74
20.3,468.384
20.4,220.192
20.5,122.752
20.6,216.16
20.7,322.224
20.8,158.032
20.9,206.752
21,237.888
21.1,300.72
21.2,495.376
21.3,487.2
21.4,443.856
21.5,324.352
21.6,205.744
21.7,56.224
21.8,18.032
21.9,89.824
22,195.328
22.1,386.736
22.2,357.392
22.3,245.28
22.4,267.008
22.5,232.624
22.6,250.432
22.7,55.216
22.8,18.592
22.9,11.312
23,2.352
23.1,2.352
23.2,2.352
23.3,2.352
23.4,2.464
23.5,2.016
23.6,2.464
23.7,2.016
23.8,2.464
23.9,2.352
24,0
24.1,0.448
24.2,0.672
24.3,0.224
24.4,0.448
24.5,0.672
24.6,0.784
24.7,0.56
24.8,0.56
24.9,0.56
25,0.784
25.1,0.336
25.2,0.672
25.3,0.672
25.4,0.672
25.5,0.784
25.6,0.448
25.7,0.784
25.8,0.448
25.9,57.008
26,143.92
26.1,388.528
26.2,380.016
26.3,306.208
26.4,217.84
26.5,214.704
26.6,98.896
26.7,50.848
26.8,13.104
26.9,121.52
27,109.536
27.1,64.288
27.2,2.352
27.3,7.952
27.4,54.096
27.5,2.352
27.6,11.2
27.7,120.4
27.8,82.992
27.9,120.4
28,64.4
28.1,120.96
28.2,118.944
28.3,113.12
28.4,2.688
28.5,9.296
28.6,7.84
28.7,2.352
28.8,2.352
28.9,37.296
29,40.096
29.1,13.328
29.2,50.736
29.3,2.576
29.4,2.464
29.5,0.56
29.6,122.64
29.7,257.936
29.8,364.224
29.9,132.944
30,81.424
30.1,58.576
30.2,53.984
30.3,128.016
30.4,248.192
30.5,392.448
30.6,505.232
30.7,457.52
30.8,341.04
30.9,225.232
31,190.064
31.1,85.456
31.2,0
31.3,0.56
31.4,0.56
31.5,248.864
31.6,334.88
31.7,174.72
31.8,2.464
31.9,2.352
32,2.128
32.1,2.352
32.2,1.008
32.3,0.56
32.4,0.784
32.5,0.56
32.6,6.048
32.7,2.352
32.8,2.464
32.9,2.352
33,2.352
33.1,2.688
33.2,68.992
33.3,68.32
33.4,139.328
33.5,173.04
33.6,83.664
33.7,65.408
33.8,147.84
33.9,178.976
34,29.232
34.1,2.464
34.2,2.352
34.3,2.352
34.4,2.352
34.5,2.688
34.6,44.24
34.7,73.36
34.8,111.552
34.9,30.8
35,37.856
35.1,0.336
35.2,73.808
35.3,91.616
35.4,253.344
35.5,232.512
35.6,152.768
35.7,283.36
35.8,402.864
35.9,434.224
36,294.784
36.1,328.272
36.2,171.584
36.3,104.944
36.4,153.328
36.5,128.688
36.6,70
36.7,119.168
36.8,125.664
36.9,95.424
37,121.184
37.1,191.072
37.2,20.496
37.3,2.352
37.4,2.352
37.5,2.352
37.6,2.464
37.7,1.68
37.8,118.608
37.9,131.712
38,77.056
38.1,68.432
38.2,22.176
38.3,72.912
38.4,1.568
38.5,122.64
38.6,2.352
38.7,2.128
